package_name,is_known,jar,class,method_name,method_sig,line,register,usage_type,usage_detail,file
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setPowerMenuLockedState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setPowerMenuLockedState(boolean)>,124693,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setPowerSavingMode,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setPowerSavingMode(int)>,125102,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskNotificationMessagesState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskNotificationMessagesState(boolean)>,125511,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskPowerDialogCustomItems,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskPowerDialogCustomItems(java.util.List)>,125929,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskPowerDialogCustomItemsState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskPowerDialogCustomItemsState(boolean)>,126338,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskState,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskState(boolean,java.lang.String)>",126747,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskStatusBarClockState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskStatusBarClockState(boolean)>,127153,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskStatusBarIconsState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskStatusBarIconsState(boolean)>,127562,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskStatusBarMode,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskStatusBarMode(int)>,127971,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskString,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskString(int,java.lang.String)>",128380,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskUsbMassStorageState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskUsbMassStorageState(boolean)>,128786,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskUsbNetAddresses,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskUsbNetAddresses(java.lang.String,java.lang.String)>",129195,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProKioskUsbNetState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProKioskUsbNetState(boolean)>,129601,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setProtectBatteryState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setProtectBatteryState(boolean)>,130010,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setQuickPanelButtons,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setQuickPanelButtons(int)>,130419,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setQuickPanelEditMode,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setQuickPanelEditMode(int)>,130828,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setQuickPanelItems,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setQuickPanelItems(java.lang.String)>,131237,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setQuickPanelItemsInternal,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setQuickPanelItemsInternal(android.os.Bundle)>,131646,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setRecentLongPressActivity,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setRecentLongPressActivity(java.lang.String)>,132055,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setRecentLongPressMode,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setRecentLongPressMode(int)>,132464,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setScreenOffOnHomeLongPressState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setScreenOffOnHomeLongPressState(boolean)>,132873,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setScreenOffOnStatusBarDoubleTapState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setScreenOffOnStatusBarDoubleTapState(boolean)>,133282,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setScreenPowerSavingState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setScreenPowerSavingState(boolean)>,133691,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setScreenTimeout,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setScreenTimeout(int)>,134100,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setScreenWakeupOnPowerState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setScreenWakeupOnPowerState(boolean)>,134509,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSensorDisabled,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSensorDisabled(boolean,int)>",134918,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSettingsEnabledItems,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSettingsEnabledItems(boolean,int)>",135324,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSettingsHiddenState,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSettingsHiddenState(boolean,int)>",135730,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setShowIMEWithHardKeyboard,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setShowIMEWithHardKeyboard(int)>,136136,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setShuttingDownAnimation,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setShuttingDownAnimation(android.os.ParcelFileDescriptor,android.os.ParcelFileDescriptor)>",136545,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStatusBarClockState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStatusBarClockState(boolean)>,136951,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStatusBarIconsState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStatusBarIconsState(boolean)>,137360,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStatusBarMode,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStatusBarMode(int)>,137769,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStatusBarNotificationsState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStatusBarNotificationsState(boolean)>,138178,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStatusBarText,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStatusBarText(java.lang.String,int,int)>",138587,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStatusBarTextScrollWidth,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStatusBarTextScrollWidth(java.lang.String,int,int,int)>",138839,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setStayAwakeState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setStayAwakeState(boolean)>,144189,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSystemLocale,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSystemLocale(java.lang.String,java.lang.String)>",144598,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSystemRingtone,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSystemRingtone(int,java.lang.String)>",145004,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSystemSoundsEnabledState,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSystemSoundsEnabledState(int,int)>",145410,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setSystemSoundsSilent,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setSystemSoundsSilent()>,145816,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setToastEnabledState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setToastEnabledState(boolean)>,146410,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setToastGravity,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setToastGravity(int,int,int)>",146819,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setToastGravityEnabledState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setToastGravityEnabledState(boolean)>,147071,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setToastShowPackageNameState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setToastShowPackageNameState(boolean)>,147480,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setTorchOnVolumeButtonsState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setTorchOnVolumeButtonsState(boolean)>,147889,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUnlockSimOnBootState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUnlockSimOnBootState(boolean)>,148298,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUnlockSimPin,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUnlockSimPin(java.lang.String)>,148707,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUsbConnectionType,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUsbConnectionType(int)>,149116,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUsbDeviceDefaultPackage,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUsbDeviceDefaultPackage(android.hardware.usb.UsbDevice,java.lang.String,int)>",149525,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUsbMassStorageState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUsbMassStorageState(boolean)>,149777,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUsbNetAddresses,"<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUsbNetAddresses(java.lang.String,java.lang.String)>",150186,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUsbNetState,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUsbNetState(boolean)>,150592,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
com.samsung.android.knox.custom.IKnoxCustomManager,no,knoxsdk,com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy,setUserInactivityTimeout,<com.samsung.android.knox.custom.IKnoxCustomManager$Stub$Proxy: int setUserInactivityTimeout(int)>,151001,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/knoxsdk/com/samsung/android/knox/custom/IKnoxCustomManager$Stub$Proxy.smali
